iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHL,South America,Chile,2023-01-19,5084978.0,0.0,3177.714,63496.0,0.0,23.714,260060.84,0.0,162.518,3247.374,0.0,1.213,,110.0,5.611,,,50.0,2.551,591.0,30.147,,,,,,,,,,62657073.0,18085730.0,17697911.0,27448148.0,2580.0,2098.0,319.62,92.26,90.28,140.01,107.0,167.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-20,5084978.0,0.0,3177.714,63496.0,0.0,23.714,260060.84,0.0,162.518,3247.374,0.0,1.213,,111.0,5.662,,,52.0,2.653,566.0,28.872,,,,,,,,,,62659823.0,18085926.0,17698063.0,27450550.0,2750.0,2072.0,319.63,92.26,90.28,140.03,106.0,162.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-21,5084978.0,0.0,3177.714,63496.0,0.0,23.714,260060.84,0.0,162.518,3247.374,0.0,1.213,,118.0,6.019,,,60.0,3.061,552.0,28.158,,,,,,,,,,62660092.0,18085940.0,17698082.0,27450786.0,269.0,2071.0,319.63,92.26,90.28,140.03,106.0,163.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-22,5101837.0,16859.0,2408.429,63640.0,144.0,20.571,260923.06,862.219,123.174,3254.738,7.365,1.052,,118.0,6.019,,,63.0,3.214,547.0,27.903,,,,,,,,,,62660106.0,18085940.0,17698082.0,27450800.0,14.0,2070.0,319.63,92.26,90.28,140.03,106.0,163.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,61434.89,17.74,10.87,3129.7085
CHL,South America,Chile,2023-01-23,5101837.0,0.0,2408.429,63640.0,0.0,20.571,260923.06,0.0,123.174,3254.738,0.0,1.052,,118.0,6.019,,,53.0,2.704,532.0,27.138,,,,,,,,,,62662358.0,18086197.0,17698240.0,27452637.0,2252.0,2057.0,319.64,92.26,90.28,140.04,105.0,168.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-24,5101837.0,0.0,2408.429,63640.0,0.0,20.571,260923.06,0.0,123.174,3254.738,0.0,1.052,,121.0,6.172,,,60.0,3.061,531.0,27.087,,,,,,,,,,62664909.0,18086475.0,17698404.0,27454746.0,2551.0,1915.0,319.66,92.26,90.28,140.05,98.0,168.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-25,5101837.0,0.0,2408.429,63640.0,0.0,20.571,260923.06,0.0,123.174,3254.738,0.0,1.052,,130.0,6.631,,,57.0,2.908,505.0,25.76,,,,,,,,,,62667552.0,18086670.0,17698568.0,27457030.0,2643.0,1866.0,319.67,92.26,90.28,140.06,95.0,168.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-26,5101837.0,0.0,2408.429,63640.0,0.0,20.571,260923.06,0.0,123.174,3254.738,0.0,1.052,,117.0,5.968,,,51.0,2.602,474.0,24.179,,,,,,,,,,62670195.0,18086886.0,17698723.0,27459302.0,2643.0,1875.0,319.68,92.26,90.28,140.07,96.0,165.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-27,5101837.0,0.0,2408.429,63640.0,0.0,20.571,260923.06,0.0,123.174,3254.738,0.0,1.052,,107.0,5.458,,,43.0,2.193,448.0,22.853,,,,,,,,,,62672716.0,18087068.0,17698849.0,27461515.0,2521.0,1842.0,319.7,92.26,90.28,140.08,94.0,163.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-28,5101837.0,0.0,2408.429,63640.0,0.0,20.571,260923.06,0.0,123.174,3254.738,0.0,1.052,,109.0,5.56,,,45.0,2.295,450.0,22.955,,,,,,,,,,62673010.0,18087089.0,17698860.0,27461777.0,294.0,1845.0,319.7,92.26,90.28,140.08,94.0,164.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-29,5115130.0,13293.0,1899.0,63764.0,124.0,17.714,261602.9,679.843,97.12,3261.08,6.342,0.906,,109.0,5.56,,,45.0,2.295,435.0,22.19,,,,,,,,,,62673028.0,18087090.0,17698861.0,27461793.0,18.0,1846.0,319.7,92.26,90.28,140.08,94.0,164.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,61543.992,17.66,5.19,3135.2666
CHL,South America,Chile,2023-01-30,5115130.0,0.0,1899.0,63764.0,0.0,17.714,261602.9,0.0,97.12,3261.08,0.0,0.906,,109.0,5.56,,,45.0,2.295,437.0,22.292,,,,,,,,,,62674924.0,18087283.0,17698996.0,27463361.0,1896.0,1795.0,319.71,92.26,90.28,140.09,92.0,155.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-01-31,5115130.0,0.0,1899.0,63764.0,0.0,17.714,261602.9,0.0,97.12,3261.08,0.0,0.906,,117.0,5.968,,,36.0,1.836,432.0,22.037,,,,,,,,,,62676859.0,18087451.0,17699139.0,27464985.0,1935.0,1707.0,319.72,92.27,90.28,140.1,87.0,139.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-01,5115130.0,0.0,1899.0,63764.0,0.0,17.714,261602.9,0.0,97.12,3261.08,0.0,0.906,,119.0,6.07,,,38.0,1.938,432.0,22.037,,,,,,,,,,62679136.0,18087649.0,17699296.0,27466907.0,2277.0,1655.0,319.73,92.27,90.29,140.11,84.0,140.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-02,5115130.0,0.0,1899.0,63764.0,0.0,17.714,261602.9,0.0,97.12,3261.08,0.0,0.906,,111.0,5.662,,,44.0,2.244,424.0,21.629,,,,,,,,,,62681227.0,18087826.0,17699473.0,27468644.0,2091.0,1576.0,319.74,92.27,90.29,140.12,80.0,134.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-03,5115130.0,0.0,1899.0,63764.0,0.0,17.714,261602.9,0.0,97.12,3261.08,0.0,0.906,,108.0,5.509,,,44.0,2.244,425.0,21.68,,,,,,,,,,62683268.0,18088020.0,17699630.0,27470334.0,2041.0,1507.0,319.75,92.27,90.29,140.13,77.0,136.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-04,5115130.0,0.0,1899.0,63764.0,0.0,17.714,261602.9,0.0,97.12,3261.08,0.0,0.906,,107.0,5.458,,,41.0,2.091,417.0,21.271,,,,,,,,,,62683487.0,18088044.0,17699641.0,27470518.0,219.0,1497.0,319.75,92.27,90.29,140.13,76.0,136.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-05,5126657.0,11527.0,1646.714,63875.0,111.0,15.857,262192.44,589.525,84.218,3266.757,5.677,0.811,,107.0,5.458,,,44.0,2.244,422.0,21.527,,,,,,,,,,62683499.0,18088044.0,17699641.0,27470530.0,12.0,1496.0,319.75,92.27,90.29,140.13,76.0,136.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,61683.39,17.6,6.61,3142.3682
CHL,South America,Chile,2023-02-06,5126657.0,0.0,1646.714,63875.0,0.0,15.857,262192.44,0.0,84.218,3266.757,0.0,0.811,,107.0,5.458,,,43.0,2.193,425.0,21.68,,,,,,,,,,62685246.0,18088215.0,17699807.0,27471940.0,1747.0,1475.0,319.76,92.27,90.29,140.14,75.0,133.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-07,5126657.0,0.0,1646.714,63875.0,0.0,15.857,262192.44,0.0,84.218,3266.757,0.0,0.811,,104.0,5.305,,,43.0,2.193,417.0,21.271,,,,,,,,,,62687505.0,18088417.0,17699996.0,27473808.0,2259.0,1521.0,319.77,92.27,90.29,140.15,78.0,138.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-08,5126657.0,0.0,1646.714,63875.0,0.0,15.857,262192.44,0.0,84.218,3266.757,0.0,0.811,,98.0,4.999,,,39.0,1.989,410.0,20.914,,,,,,,,,,62688847.0,18088517.0,17700117.0,27474929.0,1342.0,1387.0,319.78,92.27,90.29,140.15,71.0,124.0,0.001,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-09,5126657.0,0.0,1646.714,63875.0,0.0,15.857,262192.44,0.0,84.218,3266.757,0.0,0.811,,96.0,4.897,,,35.0,1.785,422.0,21.527,,,,,,,,,,,,,,,3202.0,,,,,163.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-10,5126657.0,0.0,1646.714,63875.0,0.0,15.857,262192.44,0.0,84.218,3266.757,0.0,0.811,,97.0,4.948,,,33.0,1.683,422.0,21.527,,,,,,,,,,,,,,,5023.0,,,,,256.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-11,5126657.0,0.0,1646.714,63875.0,0.0,15.857,262192.44,0.0,84.218,3266.757,0.0,0.811,,99.0,5.05,,,33.0,1.683,409.0,20.863,,,,,,,,,,,,,,,7105.0,,,,,362.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-12,5137305.0,10648.0,1521.143,63985.0,110.0,15.714,262737.0,544.57,77.796,3272.382,5.626,0.804,,99.0,5.05,,,27.0,1.377,398.0,20.302,,,,,,,,,,,,,,,9216.0,,,,,470.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,61980.992,17.58,14.66,3157.529
CHL,South America,Chile,2023-02-13,5137305.0,0.0,1521.143,63985.0,0.0,15.714,262737.0,0.0,77.796,3272.382,0.0,0.804,,99.0,5.05,,,29.0,1.479,382.0,19.486,,,,,,,,,,,,,,,11080.0,,,,,565.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-14,5137305.0,0.0,1521.143,63985.0,0.0,15.714,262737.0,0.0,77.796,3272.382,0.0,0.804,,97.0,4.948,,,29.0,1.479,367.0,18.721,,,,,,,,,,,,,,,12870.0,,,,,657.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-15,5137305.0,0.0,1521.143,63985.0,0.0,15.714,262737.0,0.0,77.796,3272.382,0.0,0.804,,94.0,4.795,,,32.0,1.632,359.0,18.313,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-16,5137305.0,0.0,1521.143,63985.0,0.0,15.714,262737.0,0.0,77.796,3272.382,0.0,0.804,,97.0,4.948,,,32.0,1.632,340.0,17.344,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-17,5137305.0,0.0,1521.143,63985.0,0.0,15.714,262737.0,0.0,77.796,3272.382,0.0,0.804,,89.0,4.54,,,33.0,1.683,332.0,16.936,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-18,5137305.0,0.0,1521.143,63985.0,0.0,15.714,262737.0,0.0,77.796,3272.382,0.0,0.804,,91.0,4.642,,,30.0,1.53,334.0,17.038,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-19,5147683.0,10378.0,1482.571,64067.0,82.0,11.714,263267.75,530.762,75.823,3276.576,4.194,0.599,,91.0,4.642,,,31.0,1.581,343.0,17.497,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,62085.89,17.51,5.17,3162.8728
CHL,South America,Chile,2023-02-20,5147683.0,0.0,1482.571,64067.0,0.0,11.714,263267.75,0.0,75.823,3276.576,0.0,0.599,,91.0,4.642,,,28.0,1.428,363.0,18.517,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-21,5147683.0,0.0,1482.571,64067.0,0.0,11.714,263267.75,0.0,75.823,3276.576,0.0,0.599,,83.0,4.234,,,27.0,1.377,368.0,18.772,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-22,5147683.0,0.0,1482.571,64067.0,0.0,11.714,263267.75,0.0,75.823,3276.576,0.0,0.599,,79.0,4.03,,,24.0,1.224,389.0,19.843,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-23,5147683.0,0.0,1482.571,64067.0,0.0,11.714,263267.75,0.0,75.823,3276.576,0.0,0.599,,83.0,4.234,,,23.0,1.173,400.0,20.404,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-24,5147683.0,0.0,1482.571,64067.0,0.0,11.714,263267.75,0.0,75.823,3276.576,0.0,0.599,,82.0,4.183,,,23.0,1.173,410.0,20.914,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-25,5147683.0,0.0,1482.571,64067.0,0.0,11.714,263267.75,0.0,75.823,3276.576,0.0,0.599,,79.0,4.03,,,26.0,1.326,418.0,21.322,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-26,5161209.0,13526.0,1932.286,64158.0,91.0,13.0,263959.53,691.76,98.823,3281.23,4.654,0.665,,79.0,4.03,,,28.0,1.428,431.0,21.986,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,62145.492,17.42,2.87,3165.9092
CHL,South America,Chile,2023-02-27,5161209.0,0.0,1932.286,64158.0,0.0,13.0,263959.53,0.0,98.823,3281.23,0.0,0.665,,79.0,4.03,,,28.0,1.428,412.0,21.016,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-02-28,5161209.0,0.0,1932.286,64158.0,0.0,13.0,263959.53,0.0,98.823,3281.23,0.0,0.665,,85.0,4.336,,,31.0,1.581,403.0,20.557,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-01,5161209.0,0.0,1932.286,64158.0,0.0,13.0,263959.53,0.0,98.823,3281.23,0.0,0.665,,85.0,4.336,,,35.0,1.785,399.0,20.353,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-02,5161209.0,0.0,1932.286,64158.0,0.0,13.0,263959.53,0.0,98.823,3281.23,0.0,0.665,,82.0,4.183,,,35.0,1.785,404.0,20.608,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-03,5161209.0,0.0,1932.286,64158.0,0.0,13.0,263959.53,0.0,98.823,3281.23,0.0,0.665,,87.0,4.438,,,32.0,1.632,406.0,20.71,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-04,5161209.0,0.0,1932.286,64158.0,0.0,13.0,263959.53,0.0,98.823,3281.23,0.0,0.665,,83.0,4.234,,,29.0,1.479,421.0,21.475,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-05,5177770.0,16561.0,2365.857,64222.0,64.0,9.143,264806.5,846.979,120.997,3284.504,3.273,0.468,,83.0,4.234,,,26.0,1.326,425.0,21.68,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,62422.094,17.41,14.0,3180.0002
CHL,South America,Chile,2023-03-06,5177770.0,0.0,2365.857,64222.0,0.0,9.143,264806.5,0.0,120.997,3284.504,0.0,0.468,,83.0,4.234,,,26.0,1.326,450.0,22.955,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-07,5177770.0,0.0,2365.857,64222.0,0.0,9.143,264806.5,0.0,120.997,3284.504,0.0,0.468,,86.0,4.387,,,31.0,1.581,478.0,24.383,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-08,5177770.0,0.0,2365.857,64222.0,0.0,9.143,264806.5,0.0,120.997,3284.504,0.0,0.468,,88.0,4.489,,,31.0,1.581,486.0,24.791,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-09,5177770.0,0.0,2365.857,64222.0,0.0,9.143,264806.5,0.0,120.997,3284.504,0.0,0.468,,84.0,4.285,,,35.0,1.785,490.0,24.995,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-10,5177770.0,0.0,2365.857,64222.0,0.0,9.143,264806.5,0.0,120.997,3284.504,0.0,0.468,,86.0,4.387,,,39.0,1.989,510.0,26.015,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-11,5177770.0,0.0,2365.857,64222.0,0.0,9.143,264806.5,0.0,120.997,3284.504,0.0,0.468,,87.0,4.438,,,41.0,2.091,494.0,25.199,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-12,5199779.0,22009.0,3144.143,64301.0,79.0,11.286,265932.1,1125.606,160.801,3288.544,4.04,0.577,,87.0,4.438,,,45.0,2.295,491.0,25.046,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,62630.992,17.37,10.53,3190.6423
CHL,South America,Chile,2023-03-13,5199779.0,0.0,3144.143,64301.0,0.0,11.286,265932.1,0.0,160.801,3288.544,0.0,0.577,,87.0,4.438,,,46.0,2.346,485.0,24.74,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-14,5199779.0,0.0,3144.143,64301.0,0.0,11.286,265932.1,0.0,160.801,3288.544,0.0,0.577,,88.0,4.489,,,39.0,1.989,483.0,24.638,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-15,5199779.0,0.0,3144.143,64301.0,0.0,11.286,265932.1,0.0,160.801,3288.544,0.0,0.577,,84.0,4.285,,,36.0,1.836,485.0,24.74,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-16,5199779.0,0.0,3144.143,64301.0,0.0,11.286,265932.1,0.0,160.801,3288.544,0.0,0.577,,79.0,4.03,,,35.0,1.785,498.0,25.403,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-17,5199779.0,0.0,3144.143,64301.0,0.0,11.286,265932.1,0.0,160.801,3288.544,0.0,0.577,,76.0,3.877,,,36.0,1.836,498.0,25.403,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-18,5199779.0,0.0,3144.143,64301.0,0.0,11.286,265932.1,0.0,160.801,3288.544,0.0,0.577,,84.0,4.285,,,37.0,1.887,502.0,25.607,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-19,5227433.0,27654.0,3950.571,64379.0,78.0,11.143,267346.4,1414.308,202.044,3292.533,3.989,0.57,,84.0,4.285,,,37.0,1.887,509.0,25.964,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,62860.89,17.34,11.56,3202.354
CHL,South America,Chile,2023-03-20,5227433.0,0.0,3950.571,64379.0,0.0,11.143,267346.4,0.0,202.044,3292.533,0.0,0.57,,84.0,4.285,,,39.0,1.989,503.0,25.658,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-21,5227433.0,0.0,3950.571,64379.0,0.0,11.143,267346.4,0.0,202.044,3292.533,0.0,0.57,,79.0,4.03,,,40.0,2.04,502.0,25.607,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-22,5227433.0,0.0,3950.571,64379.0,0.0,11.143,267346.4,0.0,202.044,3292.533,0.0,0.57,,79.0,4.03,,,42.0,2.142,501.0,25.556,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2023-03-23,5227433.0,0.0,3950.571,64379.0,0.0,11.143,267346.4,0.0,202.044,3292.533,0.0,0.57,,76.0,3.877,,,40.0,2.04,495.0,25.25,,,,,,,,,,,,,,,14791.0,,,,,754.0,,,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
